,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,roce_rank,ticker_x,coef_x,r_squared_x,std_x,coef_rank_x,std_rank_x,average_score,ticker_y,coef_y,r_squared_y,std_y,coef_rank_y,std_rank_y,coef_w
96,1545,AMPH,Return on Capital Employed,-0.0537,-0.0284,0.0435,0.0063,-0.0215,0.1263,0.0097,0.1473,0.1804,0.1542,,251.0,AMPH,0.024301212122357585,0.7130309570151557,0.08266101197057776,116.0,922.0,92.46666666666665,AMPH,0.024301212122357585,0.7130309570151557,0.08266101197057776,82.0,922.0,0.017327516536232934
97,1561,AMPL,Return on Capital Employed,,,,,,-0.4339,-0.1949,-0.2387,-0.317,-0.2956,,1569.5,AMPL,,,0.08119367955697046,,914.0,,AMPL,,,0.08119367955697046,,914.0,
98,1577,AMPS,Return on Capital Employed,,,,,,-0.0151,0.0228,0.0308,0.0601,0.017,,1113.5,AMPS,,,0.024186062101962773,,312.0,,AMPS,,,0.024186062101962773,,312.0,
99,1593,AMPX,Return on Capital Employed,,,,,,,-2.7314,-0.6881,-0.2366,-0.4106,,1657.0,AMPX,,,1.0030063892493406,,1679.0,,AMPX,,,1.0030063892493406,,1679.0,
100,1609,AMR,Return on Capital Employed,,-0.3608,-0.1647,0.2061,0.0722,-0.0976,-0.119,0.2318,0.8255,0.4066,,30.0,AMR,,,0.33632842010873765,,1488.0,,AMR,,,0.33632842010873765,,1488.0,
101,1625,AMRC,Return on Capital Employed,0.0252,0.0174,0.0378,0.0522,0.0596,0.0581,0.0524,0.0489,0.0643,0.045,,844.5,AMRC,0.0034006060607662736,0.46025988168972476,0.014397322667774035,313.0,198.0,151.73333333333332,AMRC,0.0034006060607662736,0.46025988168972476,0.014397322667774035,293.0,198.0,0.001565162543201646
102,1641,AMRK,Return on Capital Employed,0.3527,0.2405,0.3102,0.2822,0.1362,0.124,0.277,0.4385,0.31,0.377,0.1292,38.0,AMRK,0.0,0.05991105645055661,0.0937996913640978,662.5,992.0,174.85833333333335,AMRK,0.0,0.05991105645055661,0.0937996913640978,662.5,992.0,0.0
103,1657,AMRX,Return on Capital Employed,,0.2251,0.2697,0.2303,-0.0073,-0.0167,0.0331,0.0514,-0.0295,0.0514,,781.0,AMRX,,,0.11134403918364195,,1098.0,,AMRX,,,0.11134403918364195,,1098.0,
104,1673,AMSC,Return on Capital Employed,-0.5858,-0.231,-0.3912,-0.5389,0.3767,-0.1873,-0.1835,-0.1748,-0.3609,-0.0702,,1346.0,AMSC,0.0,0.12863211749990422,0.2579859781073382,662.5,1421.0,327.10833333333335,AMSC,0.0,0.12863211749990422,0.2579859781073382,662.5,1421.0,0.0
105,1689,AMSF,Return on Capital Employed,0.0506,0.0673,0.0745,0.0542,0.0593,0.0795,0.0747,0.0582,0.0549,0.1129,,384.0,AMSF,0.002873333333472463,0.22195772445893913,0.017517731017457714,324.0,232.0,109.39999999999999,AMSF,0.002873333333472463,0.22195772445893913,0.017517731017457714,340.0,232.0,0.000637758528309566
106,1705,AMTB,Return on Capital Employed,,,0.0096,0.0168,0.0244,0.0281,0.0118,0.0315,0.0368,0.0464,,831.5,AMTB,,,0.011855457603989818,,159.0,,AMTB,,,0.011855457603989818,,159.0,
107,1721,AMTX,Return on Capital Employed,0.3973,-0.1904,0.0313,-0.281,-0.3005,-0.2456,-0.2889,-0.2034,-0.6346,-0.4224,,1663.0,AMTX,-0.07047878788210728,0.6085126701571986,0.2595079027698386,1210.0,1424.0,459.3333333333333,AMTX,-0.07047878788210728,0.6085126701571986,0.2595079027698386,1213.0,1424.0,-0.04288723540358391
108,1737,AMWD,Return on Capital Employed,0.1344,0.1741,0.2488,0.2707,0.073,0.1062,0.0875,0.0727,-0.0232,0.1034,0.1146,430.5,AMWD,-0.018527272728156605,0.4123177982444556,0.08287478748087382,1125.0,923.0,295.45,AMWD,-0.018527272728156605,0.4123177982444556,0.08287478748087382,1111.0,923.0,-0.007639124298748079
109,1753,ANAB,Return on Capital Employed,0.4555,-0.0983,-0.0637,-0.084,-0.1236,-0.2378,-0.0502,-0.0899,-0.1841,-0.3507,,1616.5,ANAB,-0.04848606060834775,0.485834490391281,0.19980194093151346,1198.0,1349.0,448.73333333333335,ANAB,-0.04848606060834775,0.485834490391281,0.19980194093151346,1186.0,1349.0,-0.023556200546737394
110,1769,ANDE,Return on Capital Employed,0.1437,0.0046,0.0276,0.0007,0.0521,0.0369,0.0115,0.081,0.1091,0.0834,,538.0,ANDE,0.0,0.032681433616342015,0.04554635440954633,662.5,592.0,204.85833333333335,ANDE,0.0,0.032681433616342015,0.04554635440954633,662.5,592.0,0.0
111,1785,ANF,Return on Capital Employed,0.0562,0.0368,0.0063,0.0377,0.0674,0.0236,-0.0094,0.1766,0.0495,0.2527,,104.0,ANF,0.015295757576477288,0.3215872000091249,0.07747268163681956,174.0,884.0,86.5,ANF,0.015295757576477288,0.3215872000091249,0.07747268163681956,201.0,884.0,0.004918919851037689
112,1801,ANGO,Return on Capital Employed,0.0138,-0.0067,-0.0015,0.023,0.0162,0.0846,-0.3056,-0.0698,-0.0612,-0.1153,-0.8389,1402.0,ANGO,-0.016983636364438802,0.22526470434434087,0.10278058425597705,1117.0,1045.0,397.23333333333335,ANGO,-0.016983636364438802,0.22526470434434087,0.10278058425597705,1053.0,1045.0,-0.003825813824327103
113,1817,ANIK,Return on Capital Employed,0.3268,0.2203,0.2187,0.1697,0.0812,0.1149,-0.088,0.007,-0.0563,-0.3465,,1614.0,ANIK,-0.05935636363916237,0.8528469002017485,0.18461148826657564,1205.0,1327.0,448.6666666666667,ANIK,-0.05935636363916237,0.8528469002017485,0.18461148826657564,1216.0,1327.0,-0.0506218907369074
114,1833,ANIP,Return on Capital Employed,0.0805,0.1197,0.0688,0.0761,0.1313,0.0408,-0.0431,-0.0645,-0.0524,0.0624,,680.0,ANIP,-0.015043636364352379,0.41226240965343464,0.06729657049211349,1102.0,797.0,309.8833333333333,ANIP,-0.015043636364352379,0.41226240965343464,0.06729657049211349,1095.0,797.0,-0.006201925777517946
115,1849,ANNX,Return on Capital Employed,,,,-3.8139,-0.4083,-0.8268,-0.1836,-0.4912,-0.5264,-0.4799,,1694.0,ANNX,,,1.1776442063436197,,1692.0,,ANNX,,,1.1776442063436197,,1692.0,
116,1865,ANRO,Return on Capital Employed,,,,,,,,-0.3405,-0.6118,-0.4312,,1671.0,ANRO,,,0.11276649423575348,,1111.0,,ANRO,,,0.11276649423575348,,1111.0,
117,1881,AOMR,Return on Capital Employed,,,,,-0.1407,0.0224,0.0029,0.0133,-0.0662,0.0482,,815.0,AOMR,,,0.06427185534033453,,768.0,,AOMR,,,0.06427185534033453,,768.0,
118,1897,AORT,Return on Capital Employed,0.0571,0.0367,0.075,0.0154,0.0175,0.0295,-0.0007,0.0028,0.0045,0.0053,,1185.0,AORT,-0.0065993939397058065,0.6202522498442533,0.024068379671261627,1000.0,311.0,317.3833333333333,AORT,-0.0065993939397058065,0.6202522498442533,0.024068379671261627,1063.0,311.0,-0.004093288938711057
119,1913,AOSL,Return on Capital Employed,-0.0002,-0.0131,0.0045,0.0579,0.0308,-0.0115,-0.0232,0.0962,0.4808,0.0168,-0.0063,1116.0,AOSL,0.02292848484956558,0.21153057184697566,0.14319101228778292,120.0,1223.0,194.75,AOSL,0.02292848484956558,0.21153057184697566,0.14319101228778292,204.0,1223.0,0.004850075511813325
120,1929,APEI,Return on Capital Employed,0.2645,0.2074,0.1404,0.1103,0.1069,0.0491,0.0818,0.0327,-0.3104,-0.1108,,1397.0,APEI,-0.04657030303250086,0.7382324404183116,0.15568238468111928,1195.0,1261.0,421.8333333333333,APEI,-0.04657030303250086,0.7382324404183116,0.15568238468111928,1202.0,1261.0,-0.034379708458703404
121,1945,APGE,Return on Capital Employed,,,,,,,,,-0.2159,-0.2208,,1507.0,APGE,,,0.002449999999999994,,13.0,,APGE,,,0.002449999999999994,,13.0,
122,1961,APLD,Return on Capital Employed,,,,,,,0.2329,-0.0264,-0.24,-0.2973,-0.2927,1572.0,APLD,,,0.20830836517048468,,1364.0,,APLD,,,0.20830836517048468,,1364.0,
123,1977,APLE,Return on Capital Employed,0.0092,0.0487,0.0404,0.0492,0.0535,0.0484,-0.0216,0.0185,0.0443,0.0564,,730.0,APLE,0.0,0.00241818752831513,0.023717714898362365,662.5,304.0,209.65833333333333,APLE,0.0,0.00241818752831513,0.023717714898362365,662.5,304.0,0.0
124,1993,APLT,Return on Capital Employed,,,,-3.7362,-0.7368,-1.3246,-1.1217,-1.6558,-16.7949,7.3141,,8.0,APLT,,,6.646670410154582,,1785.0,,APLT,,,6.646670410154582,,1785.0,
125,2009,APOG,Return on Capital Employed,0.0957,0.1424,0.204,0.2068,0.1419,0.0798,0.1251,0.0339,0.0269,0.1847,0.2126,187.0,APOG,0.0,0.10855072348219441,0.061564044701432674,662.5,742.0,177.25833333333335,APOG,0.0,0.10855072348219441,0.061564044701432674,662.5,742.0,0.0
126,2025,APPN,Return on Capital Employed,,-0.2148,-0.4926,-0.4515,-0.4678,-0.1911,-0.0901,-0.3029,-0.4586,-0.3526,,1620.0,APPN,,,0.13654010219042917,,1198.0,,APPN,,,0.13654010219042917,,1198.0,
127,2041,APPS,Return on Capital Employed,-0.5294,-0.24,-0.313,-0.2836,-1.2871,-0.0992,0.0352,0.2738,0.0489,0.0432,-0.6922,866.0,APPS,0.07426666667017821,0.26604167334014217,0.4135671839012375,50.0,1539.0,172.71666666666667,APPS,0.07426666667017821,0.26604167334014217,0.4135671839012375,78.0,1539.0,0.019758028274328775
128,2057,AQST,Return on Capital Employed,,,0.0904,0.2331,-1.0834,-0.95,-1.0235,-1.2011,-2.6236,-0.0042,,1212.0,AQST,,,0.8753055701260846,,1664.0,,AQST,,,0.8753055701260846,,1664.0,
129,2073,ARAY,Return on Capital Employed,-0.0582,-0.0709,-0.0221,-0.0921,-0.0385,0.003,0.0772,0.0429,0.0232,0.0137,-0.0007,1140.0,ARAY,0.013213333333958464,0.5557305123770762,0.05091048614971183,197.0,645.0,182.36666666666667,ARAY,0.013213333333958464,0.5557305123770762,0.05091048614971183,155.0,645.0,0.007343052503889837
130,2089,ARCB,Return on Capital Employed,0.0938,0.0859,0.0362,0.0601,0.0863,0.0521,0.0819,0.2029,0.2323,0.1099,,399.0,ARCB,0.012329696970279575,0.34147957977400833,0.06060340254474166,211.0,731.0,115.13333333333333,ARCB,0.012329696970279575,0.34147957977400833,0.06060340254474166,216.0,731.0,0.004210339740151933
131,2105,ARCH,Return on Capital Employed,-0.0179,6.3061,0.7779,0.1398,0.1801,0.1609,-0.2305,0.2279,0.548,0.267,,89.0,ARCH,-0.2522587878907358,0.15468435967163652,1.842256412690698,1225.0,1734.0,320.18333333333334,ARCH,-0.2522587878907358,0.15468435967163652,1.842256412690698,1210.0,1734.0,-0.039020489076421645
132,2121,ARCT,Return on Capital Employed,-1.6471,-0.2841,-0.5329,-0.2623,-0.6764,-0.42,-0.1681,-0.6854,0.0342,-0.0781,,1361.0,ARCT,0.09773090909552887,0.38295875243139377,0.45361030587939694,39.0,1557.0,221.1,ARCT,0.09773090909552887,0.38295875243139377,0.45361030587939694,43.0,1557.0,0.03742690702120969
133,2137,ARDT,Return on Capital Employed,,,0.0655,0.0455,-0.0193,,,,0.0783,0.0358,,930.0,ARDT,,,0.03368914365192443,,444.0,,ARDT,,,0.03368914365192443,,444.0,
134,2153,ARDX,Return on Capital Employed,-0.0292,-0.2715,-0.5794,-0.451,-0.5299,-0.3743,-0.5152,-1.6636,-0.5382,-0.2292,,1514.0,ARDX,0.0,0.14627282881342774,0.415326185666158,662.5,1540.0,349.85833333333335,ARDX,0.0,0.14627282881342774,0.415326185666158,662.5,1540.0,0.0
135,2169,ARHS,Return on Capital Employed,,,,,,0.2097,0.3001,0.1739,0.3333,0.2283,,124.0,ARHS,,,0.05887388555208497,,714.0,,ARHS,,,0.05887388555208497,,714.0,
136,2185,ARI,Return on Capital Employed,0.1091,0.1053,0.1115,0.1184,0.1098,0.1206,-0.0091,0.0543,0.0606,0.1413,,300.0,ARI,0.0,0.07917227155177065,0.04211880340180618,662.5,550.0,178.95833333333334,ARI,0.0,0.07917227155177065,0.04211880340180618,662.5,550.0,0.0
137,2201,ARIS,Return on Capital Employed,0.0201,0.0638,0.098,,,0.0173,0.0076,0.0174,0.0285,0.0433,,864.5,ARIS,,,0.02844600147648172,,373.0,,ARIS,,,0.02844600147648172,,373.0,
138,2217,ARKO,Return on Capital Employed,-0.0102,0.0223,-0.0055,-0.0275,0.0413,0.0018,0.0347,0.0572,0.0605,0.0436,,861.5,ARKO,0.007346666667014417,0.5318205893322199,0.02893574951508946,262.0,382.0,153.28333333333333,ARKO,0.007346666667014417,0.5318205893322199,0.02893574951508946,221.0,382.0,0.003907108596478983
139,2233,ARL,Return on Capital Employed,0.0503,0.0429,0.0507,0.0462,0.3029,0.0227,0.0746,0.0643,0.5232,0.0148,,1132.0,ARL,0.0,0.10610919893973447,0.15580968647680415,662.5,1263.0,297.80833333333334,ARL,0.0,0.10610919893973447,0.15580968647680415,662.5,1263.0,0.0
140,2249,AROC,Return on Capital Employed,0.0638,0.0214,0.0021,0.0205,0.0502,0.0548,0.0074,0.0597,0.0661,0.1013,,442.0,AROC,0.0054769696972288145,0.2838636218780266,0.029526532136368473,277.0,387.0,114.33333333333336,AROC,0.0054769696972288145,0.2838636218780266,0.029526532136368473,294.0,387.0,0.0015547124551715701
141,2265,AROW,Return on Capital Employed,0.0182,0.0171,0.0174,0.0176,0.021,0.0225,0.0235,0.0216,0.0188,0.0132,,1142.5,AROW,0.0,0.001783946744181808,0.0029262433254943106,662.5,20.0,236.70833333333334,AROW,0.0,0.001783946744181808,0.0029262433254943106,662.5,20.0,0.0
142,2281,ARQ,Return on Capital Employed,,,0.4857,0.7231,0.3766,0.4065,-0.0869,0.4437,-0.0497,-0.0402,,1303.5,ARQ,,,0.28208667994075864,,1453.0,,ARQ,,,0.28208667994075864,,1453.0,
143,2297,ARQT,Return on Capital Employed,,,,-2.905,-0.4075,-0.4124,-0.4925,-0.5505,-0.7189,-0.7781,,1787.0,ARQT,,,0.831180084369844,,1654.0,,ARQT,,,0.831180084369844,,1654.0,
144,2313,ARR,Return on Capital Employed,-0.018,-0.0002,-0.0031,0.053,0.0057,0.0029,-0.0276,0.0043,-0.0,0.1446,,286.0,ARR,0.007619393939753139,0.2151494809291874,0.04718209830009683,261.0,609.0,106.90000000000002,ARR,0.007619393939753139,0.2151494809291874,0.04718209830009683,288.0,609.0,0.001639308651132884
145,2329,ARRY,Return on Capital Employed,,,,,-0.1643,0.2504,0.2532,-0.0286,0.023,0.1615,,233.0,ARRY,,,0.15295075096978838,,1251.0,,ARRY,,,0.15295075096978838,,1251.0,
146,2345,ARTV,Return on Capital Employed,,,,,,,-0.7293,-0.6,-0.543,-0.2974,,1573.0,ARTV,,,0.1567440010813811,,1269.0,,ARTV,,,0.1567440010813811,,1269.0,
147,2361,ARVN,Return on Capital Employed,,,-0.515,-0.4775,-0.2215,-0.2612,-0.1785,-0.1446,-0.2455,-0.3498,,1615.0,ARVN,,,0.12735556524942285,,1166.0,,ARVN,,,0.12735556524942285,,1166.0,
148,2377,ARWR,Return on Capital Employed,3.4326,5.4759,1.7953,4.4625,10.0164,27.7952,18.899,-0.239,-0.2714,-0.2408,,1528.0,ARWR,0.0,0.001922102612913923,8.884149303456129,662.5,1797.0,364.10833333333335,ARWR,0.0,0.001922102612913923,8.884149303456129,662.5,1797.0,0.0
149,2393,ASAN,Return on Capital Employed,,,,,,-0.7245,-0.3678,-0.3065,-0.5869,-0.6439,-0.4193,1749.0,ASAN,,,0.16138087123324127,,1279.0,,ASAN,,,0.16138087123324127,,1279.0,
150,2409,ASB,Return on Capital Employed,0.0127,0.013,0.0161,0.0205,0.0234,0.0145,0.0146,0.0164,0.0279,,,,ASB,,,0.004893936787898943,,49.0,,ASB,,,0.004893936787898943,,49.0,
151,2425,ASC,Return on Capital Employed,0.0108,0.0626,0.0261,0.0114,-0.02,0.0056,0.0179,-0.0294,0.2298,0.1958,,164.5,ASC,0.01577575757650251,0.2870138131995945,0.0845796334822988,171.0,935.0,94.55,ASC,0.01577575757650251,0.2870138131995945,0.0845796334822988,210.0,935.0,0.0045278603381443796
152,2441,ASGN,Return on Capital Employed,0.1276,0.1086,0.1193,0.1366,0.1092,0.1114,0.1085,0.115,0.1306,0.1156,,375.0,ASGN,0.0,0.011019525301105948,0.009551774704210729,662.5,126.0,165.25833333333335,ASGN,0.0,0.011019525301105948,0.009551774704210729,662.5,126.0,0.0
153,2457,ASIX,Return on Capital Employed,0.2475,0.1676,0.0852,0.192,0.1144,0.0565,0.0643,0.1897,0.2074,0.0648,,670.0,ASIX,0.0,0.113476521320934,0.06636249241853413,662.5,784.0,227.65833333333333,ASIX,0.0,0.113476521320934,0.06636249241853413,662.5,784.0,0.0
154,2473,ASLE,Return on Capital Employed,,,,-0.1239,325.9209,0.0749,0.0319,0.1162,0.1232,-0.0144,,1243.0,ASLE,,,114.03645973326394,,1828.0,,ASLE,,,114.03645973326394,,1828.0,
155,2489,ASO,Return on Capital Employed,,,,,0.0517,0.0626,0.1323,0.2627,0.2431,0.186,,184.0,ASO,,,0.08168443344154788,,916.0,,ASO,,,0.08168443344154788,,916.0,
156,2505,ASPI,Return on Capital Employed,,,,,,,,-0.3813,-0.4829,-0.6598,,1757.0,ASPI,,,0.11507409207404885,,1125.0,,ASPI,,,0.11507409207404885,,1125.0,
157,2521,ASPN,Return on Capital Employed,-0.2101,-0.1314,-0.1921,-0.2923,-0.5816,-0.1938,-0.2583,-0.2518,-0.1369,-0.036,,1290.5,ASPN,0.0,0.04768807008310394,0.13708528768617004,662.5,1199.0,310.45833333333337,ASPN,0.0,0.04768807008310394,0.13708528768617004,662.5,1199.0,0.0
158,2537,ASTE,Return on Capital Employed,0.0847,0.0852,0.1314,0.082,-0.127,0.0408,0.0671,0.0226,0.0093,0.0677,,649.0,ASTE,0.0,0.08338655129495898,0.06662479718543239,662.5,789.0,225.80833333333337,ASTE,0.0,0.08338655129495898,0.06662479718543239,662.5,789.0,0.0
159,2553,ASTH,Return on Capital Employed,,-0.7312,,0.0781,0.0765,0.0433,-0.0171,0.1409,0.1149,0.1522,,257.0,ASTH,,,0.27442155983085587,,1443.0,,ASTH,,,0.27442155983085587,,1443.0,
160,2569,ASUR,Return on Capital Employed,0.0599,-0.0229,0.0277,-0.0075,-0.0295,-0.3025,-0.0831,0.0301,-0.0537,-0.0237,,1267.0,ASUR,0.0,0.0696932291860497,0.09599518529593033,662.5,1007.0,298.5083333333333,ASUR,0.0,0.0696932291860497,0.09599518529593033,662.5,1007.0,0.0
161,2585,ATEC,Return on Capital Employed,0.0066,-8.0942,-0.3587,0.0938,-0.2346,-0.4278,-0.3276,-0.291,-0.3912,-0.2629,,1540.0,ATEC,0.0,0.13801128600837886,2.360557488475975,662.5,1743.0,362.60833333333335,ATEC,0.0,0.13801128600837886,2.360557488475975,662.5,1743.0,0.0
162,2601,ATEN,Return on Capital Employed,-0.2768,-0.377,-0.1713,-0.071,-0.1906,-0.0917,0.1046,0.1205,0.2168,0.1574,,240.0,ATEN,0.06150969697260275,0.863269587565155,0.1901504428077936,62.0,1334.0,102.06666666666666,ATEN,0.06150969697260275,0.863269587565155,0.1901504428077936,27.0,1334.0,0.05309945073679644
163,2617,ATEX,Return on Capital Employed,-2.0604,-0.064,-0.0811,-0.1357,-0.1444,-0.2198,-0.1363,-0.2222,-0.1359,-0.378,-0.0236,1636.0,ATEX,0.08397333333730021,0.17667685054615123,0.5738237809641563,45.0,1598.0,251.75,ATEX,0.08397333333730021,0.17667685054615123,0.5738237809641563,92.0,1598.0,0.014836144063896328
164,2633,ATGE,Return on Capital Employed,0.0979,0.0934,-0.0068,0.0732,0.0669,0.1004,0.1363,0.0517,0.0323,0.0701,0.0964,627.0,ATGE,0.0,0.005604036275568269,0.03781055937168875,662.5,490.0,208.65833333333333,ATGE,0.0,0.005604036275568269,0.03781055937168875,662.5,490.0,0.0
165,2649,ATKR,Return on Capital Employed,-0.0687,0.0409,0.134,0.1522,0.1969,0.2046,0.1888,0.4824,0.5886,0.3736,,41.0,ATKR,0.05863090909367546,0.7952822873447696,0.18883954591133711,67.0,1332.0,82.98333333333333,ATKR,0.05863090909367546,0.7952822873447696,0.18883954591133711,33.0,1332.0,0.04662812349312147
166,2665,ATLC,Return on Capital Employed,-0.0303,0.1716,0.0441,-0.1093,0.0852,0.0925,0.1426,0.144,0.371,0.2823,,78.0,ATLC,0.033161818183380515,0.5155332006692077,0.13265908223713896,91.0,1185.0,83.73333333333333,ATLC,0.033161818183380515,0.5155332006692077,0.13265908223713896,83.0,1185.0,0.017096018268088486
167,2681,ATLO,Return on Capital Employed,0.0196,0.0189,0.0341,0.0353,0.0361,0.0333,0.0296,0.0364,0.0358,0.0207,,1066.0,ATLO,0.0,0.08955847892785729,0.006968615357443687,662.5,88.0,232.45833333333337,ATLO,0.0,0.08955847892785729,0.006968615357443687,662.5,88.0,0.0
168,2697,ATMU,Return on Capital Employed,,,,,,,0.3788,0.4114,0.3773,0.3534,,46.0,ATMU,,,0.0206279391845138,,271.0,,ATMU,,,0.0206279391845138,,271.0,
169,2713,ATNI,Return on Capital Employed,0.0937,0.0514,0.0365,0.0359,0.0464,0.011,0.0054,-0.0095,0.0083,0.013,,1145.0,ATNI,-0.008393333333731682,0.7138488233478009,0.028533715145420517,1028.0,376.0,321.7666666666667,ATNI,-0.008393333333731682,0.7138488233478009,0.028533715145420517,1090.0,376.0,-0.005991571124250236
170,2729,ATNM,Return on Capital Employed,12.8403,-0.9561,-1.35,-1.968,-2.6407,-3.4613,-0.3605,-0.3368,-0.3293,-0.6607,,1758.0,ATNM,-0.6548696970006089,0.1850783837971509,4.372240267746044,1231.0,1772.0,490.0833333333333,ATNM,-0.6548696970006089,0.1850783837971509,4.372240267746044,1230.0,1772.0,-0.12120222511860262
171,2745,ATOS,Return on Capital Employed,-1.2869,-3.4099,-2.6251,-1.0358,-1.2986,-1.3183,-0.6562,-0.1507,-0.2286,-0.3306,,1602.0,ATOS,0.2688903030430601,0.593086329967988,1.0028665774169563,13.0,1678.0,246.48333333333332,ATOS,0.2688903030430601,0.593086329967988,1.0028665774169563,9.0,1678.0,0.15947516299578865
172,2761,ATRC,Return on Capital Employed,-0.1196,-0.1113,-0.1272,-0.1044,-0.0515,-0.0608,-0.0649,0.099,-0.0782,-0.0425,,1307.0,ATRC,0.013126060606680309,0.3710367352317362,0.061894623352921375,199.0,747.0,204.5333333333333,ATRC,0.013126060606680309,0.3710367352317362,0.061894623352921375,203.0,747.0,0.004870250673956565
173,2777,ATRO,Return on Capital Employed,0.1562,0.1768,0.1244,0.031,0.0658,0.1117,-0.2009,-0.0411,-0.044,-0.0059,,1218.0,ATRO,-0.02716242424370569,0.5117871309247617,0.1090563157272425,1160.0,1080.0,388.4666666666667,ATRO,-0.02716242424370569,0.5117871309247617,0.1090563157272425,1152.0,1080.0,-0.013901379172647324
174,2793,ATSG,Return on Capital Employed,0.069,0.0829,0.0437,0.0053,0.0525,0.0386,0.1227,0.1043,0.0943,0.0462,,833.0,ATSG,0.0,0.07147444091981481,0.03359179215225053,662.5,443.0,226.9083333333334,ATSG,0.0,0.07147444091981481,0.03359179215225053,662.5,443.0,0.0
175,2809,ATXS,Return on Capital Employed,-1.8303,-0.5472,-1.0756,-2.2227,-0.7192,-0.7155,-0.9083,-1.5936,-0.2326,-0.2998,,1577.0,ATXS,0.10505212121709803,0.22802794074145027,0.6318845951595908,32.0,1617.0,244.41666666666666,ATXS,0.10505212121709803,0.22802794074145027,0.6318845951595908,67.0,1617.0,0.02395481887165608
176,2825,AUB,Return on Capital Employed,0.0128,0.0156,0.0169,0.0182,0.0219,0.0228,0.0147,0.0571,0.0183,0.0287,,1010.5,AUB,0.0021418181819181253,0.25135438654114606,0.012270615306495434,338.0,171.0,171.56666666666663,AUB,0.0021418181819181253,0.25135438654114606,0.012270615306495434,354.0,171.0,0.0005383553951987031
177,2841,AUPH,Return on Capital Employed,-0.3348,-0.7856,-0.4644,-0.2541,-0.446,-0.3921,-0.2381,-0.3585,-0.2383,-0.1586,,1450.0,AUPH,0.036656363638101666,0.39303267785688367,0.16794304540528018,88.0,1290.0,225.63333333333333,AUPH,0.036656363638101666,0.39303267785688367,0.16794304540528018,94.0,1290.0,0.014407148761178797
178,2857,AUR,Return on Capital Employed,,,,,,-0.1458,-0.3654,-0.2111,-0.377,-0.3748,,1633.0,AUR,,,0.09731175468564936,,1015.0,,AUR,,,0.09731175468564936,,1015.0,
179,2873,AURA,Return on Capital Employed,,,,,,-0.7828,-1.142,-0.2307,-0.2792,-0.3142,,1587.5,AURA,,,0.3565238752173548,,1500.0,,AURA,,,0.3565238752173548,,1500.0,
180,2889,AVAH,Return on Capital Employed,,,,,0.0191,0.0122,0.0197,-0.0224,-0.4071,0.0111,,1156.0,AVAH,,,0.15532760719059427,,1259.0,,AVAH,,,0.15532760719059427,,1259.0,
181,2905,AVAV,Return on Capital Employed,0.0454,0.0079,0.025,0.0412,0.0788,0.0729,0.0906,0.042,-0.0169,-0.2545,0.0718,1536.0,AVAV,-0.016032727273485068,0.23762074795314658,0.09446962686493474,1108.0,999.0,406.68333333333334,AVAV,-0.016032727273485068,0.23762074795314658,0.09446962686493474,1051.0,999.0,-0.0038097086464543343
182,2921,AVBP,Return on Capital Employed,,,,,,,,-1.5331,-0.4231,-0.4577,,1683.0,AVBP,,,0.5152973596758369,,1579.0,,AVBP,,,0.5152973596758369,,1579.0,
183,2937,AVD,Return on Capital Employed,0.0174,0.0292,0.0591,0.0643,0.0824,0.048,0.0464,0.0646,0.0868,0.0405,,885.0,AVD,0.0033363636365224937,0.21075755172963506,0.020874149084453716,316.0,277.0,160.28333333333333,AVD,0.0033363636365224937,0.21075755172963506,0.020874149084453716,333.0,277.0,0.0007031638317132629
